id,SalePrice
2736,143688.36204183506
2737,121151.90696564475
2738,136194.1659615946
2739,159076.34413814946
2740,139931.79507242455
2741,142224.72126111
2742,153360.63338071376
2743,157639.86670944502
2744,164366.86552112366
2745,140281.27355354722
2746,139230.2385514448
2747,150531.26593093865
2748,126779.64571785132
2749,130749.56556352036
2750,130315.2686916175
2751,138083.04740416852
2752,195623.44028215998
2753,145074.59418968056
2754,205693.82675453209
2755,134719.3464777239
2756,94203.87568421662
2757,65334.43283554736
2758,92077.1576914427
2759,160368.71981806788
2760,114378.11976456086
2761,144691.1125461868
2762,144160.98941980442
2763,185537.2923343533
2764,146610.63490980715
2765,284305.54766213236
2766,134440.33361116814
2767,86551.32309700853
2768,129155.60142734421
2769,131345.15374717416
2770,138337.8667382919
2771,108136.05561755832
2772,113292.50123888621
2773,163219.66391354552
2774,142521.25999912978
2775,110815.76817173729
2776,140604.46872042268
2777,150725.81151816374
2778,104770.19657372078
2779,120377.69743334386
2780,93933.98682519901
2781,97619.49174511945
2782,97017.54453176084
2783,99220.52852187285
2784,124675.89543391115
2785,137396.95868499376
2786,68383.00002110808
2787,126637.64462982125
2788,70239.5325456141
2789,164590.46673358255
2790,95642.01441740854
2791,114496.83898418907
2792,59951.38434128376
2793,157877.8692359109
2794,93576.07549376275
2795,122893.96438890633
2796,99505.10931073631
2797,199404.5794044109
2798,101183.26711755831
2799,111075.40486475147
2800,67528.62356962159
2801,104200.23381618618
2802,132694.83134669738
2803,169636.2326165722
2804,127178.62908585492
2805,97875.02096329014
2806,83094.75236011682
2807,161566.37175624352
2808,146749.3723802213
2809,132911.5268458411
2810,127260.82732129461
2811,154404.610790843
2812,161162.4798482063
2813,148414.4767537419
2814,149631.68511593426
2815,99348.83401087395
2816,237641.27048587616
2817,154582.82610130715
2818,133808.608619154
2819,166398.52278938115
2820,140418.43748917902
2821,106725.3994509441
2822,193677.40291830632
2823,344401.30435895344
2824,181909.74231736074
2825,143607.1478529104
2826,138146.3412015875
2827,140118.25903897468
2828,208951.62016375537
2829,212552.19796791248
2830,227313.99435862742
2831,170632.68555380125
2832,252311.3930850804
2833,293905.2126241428
2834,221152.24502857483
2835,218138.94390299643
2836,192273.50879392086
2837,153412.86922420512
2838,149553.04239995472
2839,176579.13042373327
2840,204075.4768614557
2841,203140.12521639746
2842,233295.71866235472
2843,148604.94542233567
2844,166171.90311044073
2845,126009.97067390772
2846,207760.6243513355
2847,202154.5911022715
2848,216993.28678953985
2849,199890.97357794852
2850,286618.19178340625
2851,224331.9391483455
2852,237737.47392080422
2853,245178.12004451704
2854,141498.2854617433
2855,200942.58784879287
2856,202410.6057595247
2857,186974.2133915414
2858,206307.61489586753
2859,118356.94901996339
2860,122970.60029035286
2861,127643.15776784148
2862,192705.87352892695
2863,125858.52868076181
2864,241145.36603072914
2865,140561.10848929043
2866,140773.8263494521
2867,101340.54924289107
2868,92757.23670576866
2869,106675.53398667369
2870,124454.60462165363
2871,85273.19332273805
2872,54941.71106838323
2873,102733.72014238521
2874,134248.27743433957
2875,118536.0388278263
2876,168539.75283592893
2877,147539.13098768302
2878,169285.90580270678
2879,142002.70230698198
2880,104768.13363668605
2881,148979.90608886047
2882,170540.92234951587
2883,189198.8964703568
2884,201181.32683894428
2885,189201.43308022956
2886,227913.21307475743
2887,94186.80222893464
2888,139323.59885621775
2889,60198.629571008845
2890,80435.85448413434
2891,140179.15849699025
2892,49885.67503293253
2893,86530.51541933716
2894,66094.02242394658
2895,320139.2952785776
2896,275168.0469256531
2897,200894.23887145668
2898,154017.95671211492
2899,210852.3066371662
2900,162574.61630724292
2901,213465.51929381918
2902,186839.06741291875
2903,337903.9117420616
2904,360538.6682710935
2905,97158.87696622418
2906,194340.63975423478
2907,113523.00737714034
2908,131639.38393931175
2909,148528.82991772762
2910,81859.49066975525
2911,85230.54244954922
2912,147117.57355321437
2913,83172.95927996308
2914,82105.20403770835
2915,89190.99138112602
2916,84121.91352381818
2917,157796.60545003688
2918,116939.46063473576
2919,224015.1616412943
